id,词条,tag,英文翻译,comment,俄文翻译,词条来源,辞典名称,翻译最大长度,备注1
70849b81-3470-4d6a-83de-e6fb5f06cb81,Content of attribute %1 does not match its type definition: %2.,QtXmlPatterns,Content of attribute %1 does not match its type definition: %2.,,Указанный адрес уже в использовании,qt,,,翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
5a918b20-a6c9-460d-afa6-79cc24a35957,Connection refused for data connection,QFtp,Connection refused for data connection,,Содержимое атрибута %1 не соответствует его определению типа: %2.,qt,,,
5e4b7ef0-7771-4f9d-8f3f-c3437b82566d,The certificate is not yet valid,QSslSocket,The certificate is not yet valid,,Отказано в подключении для передачи данных,qtbase,,,
f48e60b2-20b2-4333-9c01-996192f97419,The file %1 could not be written.,QDesignerActions,The file %1 could not be written.,,Файл %1 не удалось записать.,designer,,,
0a80ec09-6739-498e-a12a-acd7e7bf6251,Disabled,qdesigner_internal::PaletteEditor,Disabled,,Отключено,designer,,,
7516b073-0288-4b15-9ac1-e4f6e7fbae0d,Page Up,QShortcut,Page Up,,Страничка вверх,qtbase,,,
8e173faf-ed9a-488e-9b07-03f6639ef253,Code generation failed,QDesignerActions,Code generation failed,,Не удалось сгенерировать код,designer,,,
a8f00803-2ec8-42b9-a9d3-496800c25d28,"The file ""%1"" has changed outside Designer. Do you want to reload it?",qdesigner_internal::FormEditor,"The file ""%1"" has changed outside Designer. Do you want to reload it?",,"Файл ""%1"" был изменен вне Дизайнера. Хотите ли вы перезагрузить его?",designer,,,
cbe4da1f-64a0-41ec-acf7-8449f97863aa,The name %1 does not refer to any schema type.,QtXmlPatterns,The name %1 does not refer to any schema type.,,Имя %1 не ссылается на тип схемы.,qt,,,
50b15064-21ea-407e-95d9-475b256a07a4,The flag-value '%1' is invalid. Zero will be used instead.,QFormBuilder,The flag-value '%1' is invalid. Zero will be used instead.,,Зnak-значение '%1' недопустимо. Будет использоваться ноль.,designer,,,
35774e0e-2b59-45e6-acdc-a311f34f1b65,Meta,QShortcut,Meta,,Метаданные,qt,,,
dfa69704-dae7-4e76-bd8e-c810d1aace80,"Cannot resume, not in VerificationError state",QDtls,"Cannot resume, not in VerificationError state",,"Не можно возобновить, не в состоянии VerificationError",qtbase,,,
843a7958-1aef-4aa6-b7fd-7f753bce1b74,Edit List Widget,qdesigner_internal::ListWidgetEditor,Edit List Widget,,Редактировать виджет списка,designer,,,
6baa1da1-d145-4c3f-8bf7-4a0813a46f3f,Select ActiveX Control,QAxSelect,Select ActiveX Control,,Выбрать контрол ActiveX,qt,,,
dcfb8d69-65a5-4e0a-aca5-586077fb4873,Pause Button,QWebPage,Pause Button,,Кнопка паузы,qt,,,
1dfe678c-54c1-4e6a-a82a-b8c5f2c7de27,Invalid hostname,QHostInfoAgent,Invalid hostname,,Недопустимое имя хоста,qt,,,
3dc60547-be5e-47c0-9249-f03e358632ac,Filter,TopicChooser,Filter,,Фильтр,assistant,,,
edc2ec6f-4964-4086-9ad1-05c26ee50a0b,%1 contains invalid data.,QtXmlPatterns,%1 contains invalid data.,,%1 содержит недопустимые данные.,qt,,,
03330d2b-3431-43ca-bf5c-7d0ae9a0bc25,patterns do not all use the same character tables,QRegularExpression,patterns do not all use the same character tables,,шаблоны не все используют одни и те же таблицы символов,qtbase,,,
83702f47-26a9-4795-be30-ee0ec7581a09,Missing value after '%1'.,QCommandLineParser,Missing value after '%1'.,,Отсутствует значение после '%1'.,qtbase,,,
80b6a962-c36e-498c-8d76-1a6f2e11a3a8,Attribute %1 contains invalid content.,QtXmlPatterns,Attribute %1 contains invalid content.,,Атрибут %1 содержит недопустимое содержимое.,qt,,,
818b9791-ec67-4b84-b8fe-f94150421b04,Right to Left,qdesigner_internal::RichTextEditorToolBar,Right to Left,,Слева направо,designer,,,
ba7ed8f1-5d32-4b47-a52d-15c2ae4232c1,UTF-8 error: overlong 3-byte sequence,QRegularExpression,UTF-8 error: overlong 3-byte sequence,,Ошибка UTF-8:过长ная тройная последовательность,qtbase,,,
d65dadbc-f1d1-4ca3-a606-bed47206f12d,Angle,QtGradientEditor,Angle,,Угол,designer,,,
d7bc7441-66bc-479e-a21d-2777479f7d32,C5E (163 x 229 mm),QPrintDialog,C5E (163 x 229 mm),,C5E (163 x 229 мм),qt,,,
0cbeed4d-7256-4600-90fa-1f004976932e,Review Changes,QDesignerWorkbench,Review Changes,,Проверить изменения,designer,,,
a2b32eaf-46e9-4921-9bd2-1cd8fe4b91c1,pattern string is longer than the limit set by the application,QRegularExpression,pattern string is longer than the limit set by the application,,"строка шаблона дольше, чем ограничение, установленное приложением",qtbase,,,
0fe4322c-f124-4d34-81a1-9083853cdb9d,Invalid UI file: The root element <ui> is missing.,QAbstractFormBuilder,Invalid UI file: The root element <ui> is missing.,,Недопустимый файл UI: Отсутствует корневой элемент <ui>.,designer,,,
c626f8d9-12ab-4c1f-beb1-215340380a7e,Property,QtTreePropertyBrowser,Property,,Свойство,designer,,,
5b789882-e17a-428a-a510-c919e725aa6a,New File,QtResourceEditorDialog,New File,,Новая файл,designer,,,
1c683502-5c09-4398-a465-227b90517df8,Property has already been assigned a value,QDeclarativeCompiler,Property has already been assigned a value,,Свойство уже было назначено значение,qt,,,
3b88c6ee-010c-4df4-b99c-78dac3e01179,unrecognized string delimiter follows (?C,QRegularExpression,unrecognized string delimiter follows (?C,,недопустимый разделитель строки после (?C,qtbase,,,
241cc5ef-29eb-4c09-9917-f8139fce85c9,Illegal property name,QDeclarativeCompiler,Illegal property name,,Недопустимое имя свойства,qt,,,
90d7e668-0304-4c18-8e38-2362ae2db69f,Forbidden,QtCursorDatabase,Forbidden,,Запрещено,designer,,,
7e407a6d-5051-4f49-b6ea-5fa1f9143640,popup menu,QSpiAccessibleBridge,popup menu,,всплывающее меню,qtbase,,,
210f1ba8-cfc4-47d3-8cb0-6b95964141d3,System,Q3TitleBar,System,,Система,qt,,,
3f21c7ab-ed27-4f88-a1e1-82d7097d579d,Bass Down,QShortcut,Bass Down,,Уменьшить бас,qtbase,,,
d453343e-2f85-4daa-8c7d-ab79ae464cba,%1 (fallback),qdesigner_internal::PixmapEditor,%1 (fallback),,%1 (альтернативный),designer,,,
9e5baaf8-734b-4014-82f1-18de386cc0ee,PgUp,QShortcut,PgUp,,PgUp,qt,,,
04156f0b-2c52-4404-94ed-ddae3c9e192e,Up,QShortcut,Up,,Вверх,qtbase,,,
f9573dfc-d1ff-411c-90ac-33fc4248e77f,%1 element is not allowed inside %2 element if %3 attribute is present.,QtXmlPatterns,%1 element is not allowed inside %2 element if %3 attribute is present.,,"Элемент %1 не допускается внутри элемента %2, если присутствует атрибут %3.",qt,,,
b602089f-6b61-42e6-b190-f30bc467813b,The standalone pseudo attribute must appear after the encoding.,QXmlStream,The standalone pseudo attribute must appear after the encoding.,,Статический псевдоатрибут должен появляться после кодировки.,qtbase,,,
54a64276-4305-4df7-b34f-d6ae27692820,"Cannot resolve symbol ""%1"" in %2: %3",QLibrary,"Cannot resolve symbol ""%1"" in %2: %3",,"Не можно разрешить символ ""%1"" в %2: %3",qt,,,
40d34409-70ed-45ae-ac49-8e3bd730059b,Decrease,QAccessibleActionInterface,Decrease,,Уменьшить,qtbase,,,
853db797-d173-4bcc-81c7-db78b5de367b,Audio or video components could not be played,Phonon::MMF,Audio or video components could not be played,,Не удалось воспроизвести аудио- или видеокомпоненты,qt,,,
292b65b5-390f-4cf4-9ab7-606af9df03c4,Adjust Brightness,QShortcut,Adjust Brightness,,Настроить яркость,qt,,,
a85f7e20-ee1e-4094-a979-e289c3f7d999,&Checkable:,qdesigner_internal::NewActionDialog,&Checkable:,,&Проверяемое:,designer,,,
87391c53-69b2-46f9-980f-f077ea9387d8,Process crashed,QProcess,Process crashed,,Процесс завершился с ошибкой,qt,,,
e351a33b-64e6-4945-b579-b2316cdce5fe,Non-existent attached object,QDeclarativeCompiler,Non-existent attached object,,Не существует привязанного объекта,qt,,,
286c287b-fd2f-4446-ad56-2b8c6c20fbff,&Portrait,qdesigner_internal::PreviewDeviceSkin,&Portrait,,&Портретный формат,designer,,,
1d4dfc8b-7707-463f-a824-402aa22560e9,No schema defined for validation.,QtXmlPatterns,No schema defined for validation.,,Для проверки не определён схема.,qt,,,
4e8d21d0-f38b-4f68-9177-5cf407a0a3dd,Unable to set autocommit,QDB2Driver,Unable to set autocommit,,Невозможно установить автоматическую сохранность,qt,,,
a07d9a50-e008-4c9c-a549-53411c206792,Rename toolbar,QtToolBarDialog,Rename toolbar,,Переименовать панель инструментов,designer,,,
25baa5de-5d83-4ac0-952c-dae589aed020,Cannot assign object to list,QDeclarativeVME,Cannot assign object to list,,Нельзя добавить объект в список,qt,,,
3b901f51-36b4-462f-a4c1-eb6e4edfdb7d,with <B>at least one</B> of the words:,QHelpSearchQueryWidget,with <B>at least one</B> of the words:,,с <B>хотя бы одним</B> из следующих слов:,qt_help,,,
b8f166be-d9ee-4390-978c-f9d1499b65bf,Break,qdesigner_internal::ButtonGroupMenu,Break,,Прервать,designer,,,
947ef14e-4731-41ec-a604-d9cd87d83b37,Attributes,Q3FileDialog,Attributes,,Атрибуты,qt,,,
8dabc0bf-4863-43fd-8b32-d38646a4004a,Unexpected property type modifier,QDeclarativeParser,Unexpected property type modifier,,Неожиданный модификатор типа свойства,qt,,,
96dd6551-006f-4eb7-9962-6060d4108037,Media Rewind,QShortcut,Media Rewind,,Возврат назад в медиафайле,qtbase,,,
b086da26-830a-4d20-9781-cdd0c540a2d2,Invalid property use,QDeclarativeCompiler,Invalid property use,,Некорректное использование свойства,qt,,,
21baa719-319c-4aa2-9358-b9675b6385b4,%1 %2,QDeclarativeTypeData,%1 %2,,%1 %2,qt,,,
3a04a190-4717-4d32-84a9-026f928c8071,Algorithm mismatch,QSslSocket,Algorithm mismatch,,Несоответствие алгоритмов,qtbase,,,
cd115213-30a9-445a-8cf6-f6e01abb0a66,Unknown address type,QHostInfoAgent,Unknown address type,,Неизвестный тип адреса,qt,,,
348c4f8f-eef1-404f-b966-497ee94036e7,Could not seek to image read footer,QTgaFile,Could not seek to image read footer,,Не удалось найти начало сегмента изображения для чтения,qtbase,,,
03d9ff8c-bf21-49db-bef8-227e9ddbcb00,Invalid entity value.,QXmlStream,Invalid entity value.,,Некорректное значение сущности.,qt,,,
6fce242d-ad88-421c-b6c1-a6e4a6520e79,Empty signal assignment,QDeclarativeCompiler,Empty signal assignment,,Пустое присваивание сигнала,qt,,,
6a9ca33f-1ef6-47c4-a65a-3db07c4ce62f,Sort by &Name,Q3FileDialog,Sort by &Name,,Сортировка по &Имени,qt,,,
21957bae-19c9-4b08-9b9d-415e5b58d538,No suitable proxy found,QNetworkAccessHttpBackend,No suitable proxy found,,Не найдено подходящее прокси-сервера,qt,,,
b8d77d8b-7775-4364-a4e0-a1fc3db9fc93,"Namespace ""%1"" has invalid syntax in file: ""%2""",QHelpProject,"Namespace ""%1"" has invalid syntax in file: ""%2""",,"В пространстве имён ""%1"" в файле ""%2"" имеется некорректная синтаксис",qt_help,,,
f3674b1a-c894-4766-99ee-55cac95c937a,Unmute Button,QWebPage,Unmute Button,,Кнопка разблокировки звука,qt,,,
11051855-8727-4453-a18a-f4fe0e666d82,Index %1 (%2),qdesigner_internal::OrderDialog,Index %1 (%2),,Индекс %1 (%2),designer,,,
21d4e494-c1b9-4a26-b192-5b30e46553c7,Resource File Changed,qdesigner_internal::FormEditor,Resource File Changed,,Файл ресурсов изменён,designer,,,
0924976a-8737-481b-81de-b59e7b53a8c3,The collection file '%1' is not set up yet.,QHelpCollectionHandler,The collection file '%1' is not set up yet.,,Файл коллекции '%1' ещё не настроен.,qt_help,,,
3ee3c912-c66f-4bf5-a7cf-e94e1a76d62d,The root CA certificate is marked to reject the specified purpose,QSslSocket,The root CA certificate is marked to reject the specified purpose,,Сертификат корневого центра сертификации отмечен как отклоняющий указанное назначение,qtbase,,,
38883a67-948f-4585-980e-68ab5ec13562,QDial,QDial,QDial,,QDial,qt,,,
bb2ca943-d0bb-4d90-9c0b-4ddd7ebc8910,"Warning in %1, at line %2, column %3: %4",QXmlPatternistCLI,"Warning in %1, at line %2, column %3: %4",,"33> Предупреждение в %1, на строке %2, в столбце %3: %4",qt,,,
d32ee10c-59b3-4b05-8722-21bd0c5ffcfb,Deletes the selected widgets,qdesigner_internal::FormWindowManager,Deletes the selected widgets,,Удаляет выбранные элементы интерфейса,designer,,,
0a5cf23f-f614-4772-98b8-a0b83ecbb716,letter is expected,QXml,letter is expected,,Ожидается буква,qt,,,
bda72da8-a8cf-4929-aa1c-81fe5a72e984,Insert widget '%1',qdesigner_internal::FormWindow,Insert widget '%1',,Вставить элемент интерфейса '%1',designer,,,
f27e1ac6-7ae3-41ec-8a87-70e092fdeeed,terminal,QSpiAccessibleBridge,terminal,,терминал,qtbase,,,
979dc825-ccef-4af2-974a-c4d562bf0151,Unable to write data: %1,QSslSocket,Unable to write data: %1,,Невозможно записать данные: %1,qtbase,,,
2e5cac9d-5231-4a98-b8a7-dece0d9cbb50,grip,QSpiAccessibleBridge,grip,,захват,qtbase,,,
fce6ecb6-8f87-42b9-bd20-992633fe8f8e,Invalid reply received,QDnsLookup,Invalid reply received,,Получен некорректный ответ,qtbase,,,
cf5711dd-df46-4543-a92d-94fef33b801a,Move the cursor to the previous character,QWebPage,Move the cursor to the previous character,,русский язык),qt,,,后处理: 已剥离 “源文 → 译文” 箭头左侧，仅保留俄文译文
31167069-2973-4390-91bb-3ebf1e9a0e5c,Web Inspector - %2,QWebPage,Web Inspector - %2,,Ваше программное обеспечение для интернационализации пользовательского интерфейса помогает переводить элементы пользовательского интерфейса пакетно на русский язык. Исходный текст может быть на китайском или английском языке.,qt,,,翻译验证失败: 占位符丢失: %2
16dfaacf-688b-43a9-a8c5-2882506a8b25,Cannot unload library %1: %2,QLibrary,Cannot unload library %1: %2,,русский перевод:,qt,,,后处理: 已剥离 “源文 → 译文” 箭头左侧，仅保留俄文译文; 翻译验证失败: 占位符丢失: %1; 翻译验证失败: 占位符丢失: %2
a654f06c-48c1-4195-b531-6b28f1365f02,Increase,QAccessibleActionInterface,Increase,,Переместить курсор на предыдущий символ,qtbase,,,
8ef4a7e2-685a-4ef1-84c1-447ac159d6d8,Scheduled printing:,QCupsJobWidget,Scheduled printing:,,Веб-инспектор - %2,qtbase,,,
7ee4708e-8bb5-46fa-b595-61059c928d09,Save Form,QDesignerActions,Save Form,,Невозможно удалить библиотеку %1: %2,designer,,,
d8fcbd69-a986-458e-8121-e81fb515f2e8,There is one IDREF value with no corresponding ID: %1.,QtXmlPatterns,There is one IDREF value with no corresponding ID: %1.,,Увеличить,qt,,,翻译验证失败: 占位符丢失: %1
